,a,b,label,logit_diff
44134,runway,jet ski,True,0.59375
44135,jet ski,runway,False,-3.25
44136,sifaka,freezer,True,2.828125
44137,freezer,sifaka,False,-1.09375
44138,weasel,capybara,False,-3.328125
44139,capybara,weasel,True,5.9609375
44140,pygmy mouse lemur,newt,False,-2.4375
44141,newt,pygmy mouse lemur,True,2.015625
44142,Hubble space telescope,pizza cutter,True,3.046875
44143,pizza cutter,Hubble space telescope,False,-1.296875
44144,casserole dish,ping pong ball,True,2.4375
44145,ping pong ball,casserole dish,False,-1.171875
44146,eraser,humpback whale,False,-1.96875
44147,humpback whale,eraser,True,3.015625
44148,truck,rainbow trout,True,1.9375
44149,rainbow trout,truck,False,-1.84375
44150,patas monkey,whale,False,-2.40625
44151,whale,patas monkey,True,4.0625
44152,blender,tractor,False,-0.515625
44153,tractor,blender,True,3.796875
44154,grain of rice,pumpkin,False,-1.59375
44155,pumpkin,grain of rice,True,4.328125
44156,elephant,caecilian,True,4.75
44157,caecilian,elephant,False,-2.953125
44158,ambulance,button,True,4.125
44159,button,ambulance,False,-1.109375
44160,needle,giraffe,False,-3.046875
44161,giraffe,needle,True,3.890625
44162,crosswalk,galaxy,False,-1.78125
44163,galaxy,crosswalk,True,2.265625
44164,napkin,train station,False,-2.109375
44165,train station,napkin,True,1.578125
44166,van,pill bug,True,4.0
44167,pill bug,van,False,-3.5
44168,clothesline,mall,False,-1.390625
44169,mall,clothesline,True,3.234375
44170,bicycle,rice cooker,True,4.125
44171,rice cooker,bicycle,False,-0.109375
44172,continent,masher,True,1.234375
44173,masher,continent,False,-2.78125
44174,swordfish,woodchuck,True,4.109375
44175,woodchuck,swordfish,False,-0.625
44176,pea,fighter jet,False,-2.328125
44177,fighter jet,pea,True,1.546875
44178,sunflower,planet,False,-3.546875
44179,planet,sunflower,True,2.03125
44180,province,bus station,True,3.8515625
44181,bus station,province,False,-2.359375
44182,toaster,cliff,False,-2.9375
44183,cliff,toaster,True,5.1484375
44184,pond,pizza cutter,True,2.171875
44185,pizza cutter,pond,False,-2.328125
44186,lunar rover,flea,True,3.609375
44187,flea,lunar rover,False,-0.71875
44188,baby carrot,trout,False,-1.703125
44189,trout,baby carrot,True,2.09375
44190,slug,seaplane,False,-2.015625
44191,seaplane,slug,True,3.078125
44192,aircraft carrier,lawn chair,True,2.28125
44193,lawn chair,aircraft carrier,False,-3.234375
44194,alligator,spatula,True,2.53125
44195,spatula,alligator,False,-1.90625
44196,pasture,binder clip,True,2.671875
44197,binder clip,pasture,False,-1.765625
44198,dump truck,kayak,True,4.203125
44199,kayak,dump truck,False,-2.21875
44200,church,hoe,True,2.515625
44201,hoe,church,False,-1.5625
44202,fighter jet,grasshopper,True,3.140625
44203,grasshopper,fighter jet,False,-0.734375
44204,smokestack,angelfish,False,-0.953125
44205,angelfish,smokestack,True,2.65625
44206,pea,watermelon,False,-3.625
44207,watermelon,pea,True,5.4921875
44208,galaxy,grill,True,3.8359375
44209,grill,galaxy,False,-1.453125
44210,millipede,small house,False,-3.359375
44211,small house,millipede,True,2.6875
44212,pumpkin,moon,False,-1.640625
44213,moon,pumpkin,True,4.0546875
44214,excavator,slow cooker,True,3.390625
44215,slow cooker,excavator,False,-0.40625
44216,playing card,shark,False,-0.265625
44217,shark,playing card,True,3.5
44218,pen,university,False,-1.8125
44219,university,pen,True,1.9375
44220,krill,saki,False,-1.375
44221,saki,krill,True,4.2109375
44222,grapes,ocean,False,-4.125
44223,ocean,grapes,True,2.6875
44224,parking meter,booster rocket,False,-1.96875
44225,booster rocket,parking meter,True,3.96875
44226,microwave,numbat,False,-0.125
44227,numbat,microwave,True,4.0390625
44228,house,planet,False,-2.546875
44229,planet,house,True,6.109375
44230,bacteria,almond,False,-3.453125
44231,almond,bacteria,True,2.828125
44232,titi,gerbil,True,3.5
44233,gerbil,titi,False,-0.625
44234,crocodile,growler,True,3.625
44235,growler,crocodile,False,-1.5
44236,farm,axolotl,True,2.296875
44237,axolotl,farm,False,-1.453125
44238,power pole,mouse lemur,True,2.125
44239,mouse lemur,power pole,False,-1.734375
44240,wheelbarrow,river barge,False,-0.40625
44241,river barge,wheelbarrow,True,4.5234375
44242,toy car,river,False,-3.796875
44243,river,toy car,True,5.9296875
44244,bead,triplex,False,-0.859375
44245,triplex,bead,True,3.34375
44246,gibbon,hippo,False,-1.671875
44247,hippo,gibbon,True,4.0
44248,hippo,river barge,True,3.9921875
44249,river barge,hippo,False,-0.890625
44250,phone,redwood tree,False,-2.984375
44251,redwood tree,phone,True,4.421875
44252,worm,lawn chair,False,-1.96875
44253,lawn chair,worm,True,1.71875
44254,courthouse,toad,True,2.484375
44255,toad,courthouse,False,-1.125
44256,doghouse,jungle,False,-2.109375
44257,jungle,doghouse,True,5.109375
44258,hangar,beach,False,-0.859375
44259,beach,hangar,True,3.109375
44260,shovel,railroad,False,-0.234375
44261,railroad,shovel,True,5.171875
44262,push pin,coconut,False,-1.8125
44263,coconut,push pin,True,4.125
44264,cave,food processor,True,2.75
44265,food processor,cave,False,-1.8125
44266,parking meter,river barge,False,-1.625
44267,river barge,parking meter,True,3.0625
44268,ping pong ball,burner,False,-0.703125
44269,burner,ping pong ball,True,3.03125
44270,goose,moth,True,4.984375
44271,moth,goose,False,-3.890625
44272,moth,woodchuck,False,-0.90625
44273,woodchuck,moth,True,3.671875
44274,tent,go kart,True,2.671875
44275,go kart,tent,False,-1.265625
44276,candle,lighthouse,False,-3.234375
44277,lighthouse,candle,True,5.0859375
44278,rocket,lawn mower,True,5.421875
44279,lawn mower,rocket,False,-1.3125
44280,vole,skis,False,-1.109375
44281,skis,vole,True,2.515625
44282,spider monkey,worm,True,1.78125
44283,worm,spider monkey,False,-2.875
44284,eraser,alligator,False,-0.703125
44285,alligator,eraser,True,3.453125
44286,tadpole,cow,False,-3.734375
44287,cow,tadpole,True,4.1015625
44288,trailer,galaxy,False,-1.265625
44289,galaxy,trailer,True,2.859375
44290,dishwasher,pier,False,-1.328125
44291,pier,dishwasher,True,3.5
44292,kitchen chair,shed,False,-2.078125
44293,shed,kitchen chair,True,2.34375
44294,parking structure,rubber ducky,True,2.640625
44295,rubber ducky,parking structure,False,-1.828125
44296,muffin tin,hill,False,-0.265625
44297,hill,muffin tin,True,4.40625
44298,skateboard,kayak,True,2.359375
44299,kayak,skateboard,False,-1.859375
44300,scooter,aircraft carrier,False,-3.78125
44301,aircraft carrier,scooter,True,4.09375
44302,goose,pressure cooker,True,3.109375
44303,pressure cooker,goose,False,-1.9375
44304,cafe,gulf,False,-1.03125
44305,gulf,cafe,True,2.640625
44306,toad,beach,False,-1.28125
44307,beach,toad,True,2.78125
44308,capital building,birdhouse,True,4.7734375
44309,birdhouse,capital building,False,-1.90625
44310,Lego brick,howler monkey,False,-1.9375
44311,howler monkey,Lego brick,True,1.671875
44312,trailer,microscope,True,0.828125
44313,microscope,trailer,False,-3.265625
44314,neon tetra,flying fox,False,-3.6875
44315,flying fox,neon tetra,True,2.171875
44316,bowling ball,plane,False,-1.015625
44317,plane,bowling ball,True,5.296875
44318,sesame seed,cell,False,-0.703125
44319,cell,sesame seed,True,3.09375
44320,pavilion,bowling ball,True,2.46875
44321,bowling ball,pavilion,False,-1.46875
44322,duplex,blue whale,False,-0.171875
44323,blue whale,duplex,True,4.2421875
44324,plane,blender,True,4.1640625
44325,blender,plane,False,-0.21875
44326,seaplane,toaster oven,True,3.8515625
44327,toaster oven,seaplane,False,-1.8125
44328,paper clip,helicopter,False,-2.34375
44329,helicopter,paper clip,True,5.03125
44330,drone,redwood tree,False,-4.109375
44331,redwood tree,drone,True,1.359375
44332,province,soap dispenser,True,2.21875
44333,soap dispenser,province,False,-2.328125
44334,store,light fixture,True,2.765625
44335,light fixture,store,False,-1.59375
44336,cosmic web,meat mallet,True,4.1484375
44337,meat mallet,cosmic web,False,-2.171875
44338,crayon,tundra,False,-1.71875
44339,tundra,crayon,True,3.21875
44340,space station,hedgehog,True,2.703125
44341,hedgehog,space station,False,-1.859375
44342,football,lamppost,True,3.171875
44343,lamppost,football,False,-0.734375
44344,car,cereal flake,True,3.296875
44345,cereal flake,car,False,-2.390625
44346,plankton,salmon,False,-4.5
44347,salmon,plankton,True,2.234375
44348,marble,langur,False,-1.421875
44349,langur,marble,True,2.515625
44350,castle,minnow,True,4.1796875
44351,minnow,castle,False,-2.96875
44352,skink,alligator,False,-2.703125
44353,alligator,skink,True,4.7890625
44354,kangaroo,cosmic web,False,-2.546875
44355,cosmic web,kangaroo,True,3.21875
44356,parking lot,fern,True,0.515625
44357,fern,parking lot,False,-3.5
44358,lawn mower,paper clip,True,4.796875
44359,paper clip,lawn mower,False,-1.828125
44360,country,extension cord,True,1.875
44361,extension cord,country,False,-2.15625
44362,wheelbarrow,suburb,False,-2.109375
44363,suburb,wheelbarrow,True,3.3125
44364,trailer,stadium,False,-2.03125
44365,stadium,trailer,True,2.6875
44366,killer whale,drone,True,3.1875
44367,drone,killer whale,False,-3.5625
44368,squid,chopstick,True,2.65625
44369,chopstick,squid,False,-1.1875
44370,gulf,stop sign,True,2.6875
44371,stop sign,gulf,False,-0.921875
44372,roasting pan,giraffe,False,-0.390625
44373,giraffe,roasting pan,True,4.75
44374,fire hydrant,semi trailer,False,-1.484375
44375,semi trailer,fire hydrant,True,4.421875
44376,coral,fountain,True,4.1328125
44377,fountain,coral,False,-0.1875
44378,dam,sponge,True,3.203125
44379,sponge,dam,False,-0.640625
44380,action figure,virus,True,2.3125
44381,virus,action figure,False,-1.453125
44382,crane,Lego brick,True,4.125
44383,Lego brick,crane,False,-0.109375
44384,compass,microwave,True,3.65625
44385,microwave,compass,False,-0.46875
44386,rubber band,redwood tree,False,-1.6875
44387,redwood tree,rubber band,True,4.53125
44388,pie dish,container ship,False,-1.625
44389,container ship,pie dish,True,3.8203125
44390,zebra,toaster,True,3.703125
44391,toaster,zebra,False,-0.546875
44392,mushroom,plane,False,-2.53125
44393,plane,mushroom,True,3.546875
44394,observable universe,metropolis,True,3.9375
44395,metropolis,observable universe,False,-0.828125
44396,cliff,vase,True,3.5
44397,vase,cliff,False,-1.734375
44398,pig,neon tetra,True,2.40625
44399,neon tetra,pig,False,-3.609375
44400,pressure cooker,dump truck,False,-2.171875
44401,dump truck,pressure cooker,True,5.03125
44402,watermelon,potato chip,True,4.65625
44403,potato chip,watermelon,False,-2.09375
44404,courthouse,knife,True,3.171875
44405,knife,courthouse,False,-1.59375
44406,dinghy,parliament,False,-2.734375
44407,parliament,dinghy,True,2.21875
44408,plane,raisin,True,3.5625
44409,raisin,plane,False,-1.40625
44410,aircraft carrier,condominium,True,1.9375
44411,condominium,aircraft carrier,False,-3.859375
44412,lake,soccer ball,True,4.453125
44413,soccer ball,lake,False,-2.4375
44414,shed,toaster oven,True,4.0546875
44415,toaster oven,shed,False,-1.5625
44416,blue whale,ant,True,5.7890625
44417,ant,blue whale,False,-3.828125
44418,football stadium,wire whisk,True,1.578125
44419,wire whisk,football stadium,False,-3.109375
44420,microscope,fire truck,False,-2.75
44421,fire truck,microscope,True,3.65625
44422,paper weight,hill,False,-0.078125
44423,hill,paper weight,True,3.7421875
44424,sea,pond,True,7.359375
44425,pond,sea,False,-0.921875
44426,sea urchin,deer,False,-3.515625
44427,deer,sea urchin,True,3.109375
44428,wolverine,galaxy cluster,False,-3.328125
44429,galaxy cluster,wolverine,True,0.390625
44430,harvester,pizza cutter,True,3.75
44431,pizza cutter,harvester,False,-0.34375
44432,housefly,chinchilla,False,-2.953125
44433,chinchilla,housefly,True,1.71875
44434,stamp,sushi roll,True,3.25
44435,sushi roll,stamp,False,-0.671875
44436,light bulb,paper clip,True,4.234375
44437,paper clip,light bulb,False,-0.828125
44438,millipede,bamboo,False,-1.265625
44439,bamboo,millipede,True,3.171875
44440,parliament,baking dish,True,3.9296875
44441,baking dish,parliament,False,-0.421875
44442,binder clip,snowboard,False,-1.796875
44443,snowboard,binder clip,True,2.40625
44444,toaster,surfboard,False,-0.65625
44445,surfboard,toaster,True,4.09375
44446,stadium,knife,True,1.546875
44447,knife,stadium,False,-3.46875
44448,garden hose,bay,False,-0.609375
44449,bay,garden hose,True,4.375
44450,soap dispenser,sportive lemur,False,-1.765625
44451,sportive lemur,soap dispenser,True,3.28125
44452,sea urchin,container ship,False,-2.546875
44453,container ship,sea urchin,True,2.96875
44454,library,galaxy cluster,False,-0.578125
44455,galaxy cluster,library,True,5.0234375
44456,planet,pumpkin,True,5.09375
44457,pumpkin,planet,False,-2.9375
44458,picnic table,stapler,True,3.96875
44459,stapler,picnic table,False,-1.609375
44460,porcupine,galaxy cluster,False,-3.125
44461,galaxy cluster,porcupine,True,2.6875
44462,memorial,ping pong ball,True,3.1875
44463,ping pong ball,memorial,False,-1.625
44464,truck,donkey,True,4.6796875
44465,donkey,truck,False,-3.171875
44466,moose,motorcycle,True,3.1875
44467,motorcycle,moose,False,-0.921875
44468,pineapple,seahorse,True,4.1484375
44469,seahorse,pineapple,False,-2.015625
44470,massive cruise ship,star,False,-1.984375
44471,star,massive cruise ship,True,3.890625
44472,hippo,tuk tuk,True,3.765625
44473,tuk tuk,hippo,False,-1.5
44474,doll,minnow,True,2.078125
44475,minnow,doll,False,-1.53125
44476,tarsier,volcano,False,-3.296875
44477,volcano,tarsier,True,0.375
44478,killer whale,sushi roll,True,3.078125
44479,sushi roll,killer whale,False,-1.359375
44480,ATV,toaster oven,True,3.15625
44481,toaster oven,ATV,False,-1.046875
44482,push pin,space station,False,-2.84375
44483,space station,push pin,True,1.8125
44484,rubber band,dune,False,-1.421875
44485,dune,rubber band,True,5.1796875
44486,walnut,grain of rice,True,5.296875
44487,grain of rice,walnut,False,-0.34375
44488,stadium,bowling ball,True,3.90625
44489,bowling ball,stadium,False,-2.921875
44490,sushi roll,office building,False,-2.953125
44491,office building,sushi roll,True,1.125
44492,fly,tablet,False,-1.640625
44493,tablet,fly,True,2.609375
44494,beach ball,snail,True,3.796875
44495,snail,beach ball,False,-2.453125
44496,shrub,ape,False,-1.4375
44497,ape,shrub,True,5.8046875
44498,lake,motorcycle,True,1.25
44499,motorcycle,lake,False,-2.984375
44500,calculator,sandbox,False,-0.53125
44501,sandbox,calculator,True,3.375
44502,universe,saucepan,True,4.875
44503,saucepan,universe,False,-2.9375
44504,pea pod,dump truck,False,-2.375
44505,dump truck,pea pod,True,2.546875
44506,French fry,rhinoceros,False,-2.796875
44507,rhinoceros,French fry,True,3.9375
44508,ant,farm,False,-2.09375
44509,farm,ant,True,2.75
44510,small house,plane,False,-0.09375
44511,plane,small house,True,4.8046875
44512,humans,fridge,True,4.765625
44513,fridge,humans,False,-0.546875
44514,bus stop sign,hangar,False,-0.75
44515,hangar,bus stop sign,True,3.09375
44516,gulf,windsurfer,True,2.515625
44517,windsurfer,gulf,False,-1.5
44518,dune,caterpillar,True,2.015625
44519,caterpillar,dune,False,-1.859375
44520,kitchen island,observable universe,False,-2.125
44521,observable universe,kitchen island,True,3.28125
44522,dinghy,multicellular organism,False,-3.1875
44523,multicellular organism,dinghy,True,1.59375
44524,volcano,moth,True,4.4296875
44525,moth,volcano,False,-3.734375
44526,llama,bead,True,2.78125
44527,bead,llama,False,-1.625
44528,hemisphere,canyon,True,3.671875
44529,canyon,hemisphere,False,-1.890625
44530,chicken nugget,primate,False,-1.640625
44531,primate,chicken nugget,True,4.8515625
44532,beach,squirrel monkey,True,2.0625
44533,squirrel monkey,beach,False,-1.890625
44534,push pin,ambulance,False,-2.890625
44535,ambulance,push pin,True,3.703125
44536,lake,floor tile,True,4.421875
44537,floor tile,lake,False,-2.234375
44538,muffin tin,library,False,-2.375
44539,library,muffin tin,True,3.78125
44540,langur,slug,True,2.640625
44541,slug,langur,False,-1.6875
44542,deer,neon tetra,True,1.75
44543,neon tetra,deer,False,-5.2890625
44544,orange,corkscrew,True,3.46875
44545,corkscrew,orange,False,-0.828125
44546,envelope,angelfish,False,-0.90625
44547,angelfish,envelope,True,3.140625
44548,cliff,soap dispenser,True,3.453125
44549,soap dispenser,cliff,False,-2.890625
44550,chocolate chip,planet,False,-2.9375
44551,planet,chocolate chip,True,1.203125
44552,zebra,state building,False,-0.9375
44553,state building,zebra,True,3.453125
44554,napkin,toy car,True,5.140625
44555,toy car,napkin,False,-0.59375
44556,weasel,mall,False,-2.21875
44557,mall,weasel,True,3.40625
44558,ping pong ball,doctor's office,False,-2.359375
44559,doctor's office,ping pong ball,True,2.09375
44560,river,clam,True,3.5703125
44561,clam,river,False,-3.765625
44562,guinea pig,capuchin,False,-1.53125
44563,capuchin,guinea pig,True,3.875
44564,sheep,abalone,False,-1.765625
44565,abalone,sheep,True,4.328125
44566,ATV,capybara,False,-0.34375
44567,capybara,ATV,True,3.4609375
44568,planet,squirrel,True,4.3359375
44569,squirrel,planet,False,-4.25
44570,river barge,toy car,True,5.703125
44571,toy car,river barge,False,-0.984375
44572,flying fox,pat of butter,True,3.046875
44573,pat of butter,flying fox,False,-0.859375
44574,parking lot,pier,False,-0.5
44575,pier,parking lot,True,3.46875
44576,sunflower,soccer ball,True,5.2109375
44577,soccer ball,sunflower,False,-0.6875
44578,excavator,goldfish,True,1.515625
44579,goldfish,excavator,False,-3.625
44580,seahorse,train station,False,-1.90625
44581,train station,seahorse,True,3.921875
44582,raisin,beach ball,False,-0.46875
44583,beach ball,raisin,True,4.3515625
44584,pika,rhino,False,-4.671875
44585,rhino,pika,True,1.375
44586,porcupine,sifaka,False,-1.640625
44587,sifaka,porcupine,True,4.34375
44588,monument,donkey,True,3.15625
44589,donkey,monument,False,-0.765625
44590,sandbox,goldfish,True,2.515625
44591,goldfish,sandbox,False,-2.359375
44592,galaxy,wheelbarrow,True,4.703125
44593,wheelbarrow,galaxy,False,-2.71875
44594,state,pie dish,True,3.0625
44595,pie dish,state,False,-0.578125
44596,shed,county,False,-2.46875
44597,county,shed,True,4.578125
44598,pea pod,stadium,False,-3.453125
44599,stadium,pea pod,True,2.765625
44600,store,gerbil,True,1.734375
44601,gerbil,store,False,-2.84375
44602,capital building,flash drive,True,3.15625
44603,flash drive,capital building,False,-2.75
44604,minnow,brown lemur,False,-2.515625
44605,brown lemur,minnow,True,1.109375
44606,bacteria,harvester,False,-2.65625
44607,harvester,bacteria,True,1.625
44608,rhinoceros,bowling ball,True,5.03125
44609,bowling ball,rhinoceros,False,-0.5625
44610,passenger jet,stick,True,2.59375
44611,stick,passenger jet,False,-1.984375
44612,mausoleum,volcano,False,-1.234375
44613,volcano,mausoleum,True,6.03125
44614,Lego brick,goat,False,-2.078125
44615,goat,Lego brick,True,3.8125
44616,tarsier,dog,False,-3.484375
44617,dog,tarsier,True,2.234375
44618,spoon,sandbox,False,-1.28125
44619,sandbox,spoon,True,4.171875
44620,proboscis monkey,weasel,True,4.6796875
44621,weasel,proboscis monkey,False,-1.921875
44622,planet,pen,True,3.8046875
44623,pen,planet,False,-3.421875
44624,strainer,dune,False,-2.078125
44625,dune,strainer,True,3.171875
44626,monument,stove,True,4.1015625
44627,stove,monument,False,-0.625
44628,dust mite,skillet,False,-3.671875
44629,skillet,dust mite,True,4.03125
44630,rubber band,water tower,False,-0.46875
44631,water tower,rubber band,True,3.828125
44632,salmon,rubber ducky,True,4.421875
44633,rubber ducky,salmon,False,-1.109375
44634,train,electron,True,1.453125
44635,electron,train,False,-3.03125
44636,observable universe,hippopotamus,True,5.234375
44637,hippopotamus,observable universe,False,-0.734375
44638,needle,cauliflower,False,-1.890625
44639,cauliflower,needle,True,4.015625
44640,bus,gnocchi,True,0.234375
44641,gnocchi,bus,False,-4.375
44642,killer whale,lamppost,True,3.046875
44643,lamppost,killer whale,False,-1.59375
44644,rock,loris,False,-0.015625
44645,loris,rock,True,3.734375
44646,crouton,wheat,False,-0.390625
44647,wheat,crouton,True,4.453125
44648,city hall,parking lot,True,2.359375
44649,parking lot,city hall,False,-1.640625
44650,mailbox,metropolis,False,-2.453125
44651,metropolis,mailbox,True,4.2265625
44652,treeshrew,lighthouse,False,-2.84375
44653,lighthouse,treeshrew,True,0.796875
44654,river,rowboat,True,5.609375
44655,rowboat,river,False,-1.953125
44656,paper clip,Zamboni,False,-0.46875
44657,Zamboni,paper clip,True,4.1953125
44658,French fry,small house,False,-1.265625
44659,small house,French fry,True,2.625
44660,goldfish,fig,False,-2.09375
44661,fig,goldfish,True,4.5234375
44662,skillet,office building,False,-3.046875
44663,office building,skillet,True,1.9375
44664,growler,galaxy cluster,False,-2.65625
44665,galaxy cluster,growler,True,2.484375
44666,parliament,barn,True,4.359375
44667,barn,parliament,False,-0.09375
44668,tater tot,redwood tree,False,-2.671875
44669,redwood tree,tater tot,True,3.53125
44670,hill,seahorse,True,4.5234375
44671,seahorse,hill,False,-2.0
44672,tablet,star,False,-0.921875
44673,star,tablet,True,5.0859375
44674,forest,grapes,True,1.40625
44675,grapes,forest,False,-3.65625
44676,forest,mouse,True,3.9375
44677,mouse,forest,False,-4.546875
44678,printer,galaxy cluster,False,-2.171875
44679,galaxy cluster,printer,True,2.71875
44680,semi trailer,semi truck,False,-0.90625
44681,semi truck,semi trailer,True,3.21875
44682,virus,oven,False,-2.09375
44683,oven,virus,True,2.5625
44684,mausoleum,dust mite,True,4.078125
44685,dust mite,mausoleum,False,-2.125
44686,llama,gecko,True,3.0625
44687,gecko,llama,False,-2.421875
44688,kitchen utensil holder,mausoleum,False,-0.6875
44689,mausoleum,kitchen utensil holder,True,3.046875
44690,ambulance,toy car,True,6.484375
44691,toy car,ambulance,False,-1.015625
44692,sheep,fire station,False,-1.09375
44693,fire station,sheep,True,4.1875
44694,apple,snail,True,4.7265625
44695,snail,apple,False,-1.75
44696,envelope,elephant,False,-0.171875
44697,elephant,envelope,True,4.65625
44698,sea,echidna,True,4.2578125
44699,echidna,sea,False,-1.015625
44700,lawn chair,dock,False,-0.40625
44701,dock,lawn chair,True,3.3125
44702,ocean,gerbil,True,3.15625
44703,gerbil,ocean,False,-4.34375
44704,barn,shelf,True,4.625
44705,shelf,barn,False,-0.78125
44706,rhino,pea pod,True,1.171875
44707,pea pod,rhino,False,-4.34375
44708,insectivorous bat,pill bug,True,3.09375
44709,pill bug,insectivorous bat,False,-0.921875
44710,weasel,proton,False,-3.859375
44711,proton,weasel,True,1.953125
44712,caterpillar,staple remover,True,2.390625
44713,staple remover,caterpillar,False,-1.296875
44714,moose,rake,True,4.4921875
44715,rake,moose,False,-0.71875
44716,bicycle,sea slug,True,2.640625
44717,sea slug,bicycle,False,-1.640625
44718,crouton,giraffe,False,-2.578125
44719,giraffe,crouton,True,4.1015625
44720,capital building,pylon,True,5.0859375
44721,pylon,capital building,False,-2.46875
44722,dolphin,limpet,True,1.03125
44723,limpet,dolphin,False,-4.75
44724,elephant,toaster oven,True,5.6953125
44725,toaster oven,elephant,False,-3.390625
44726,zucchini,sandbox,False,-1.375
44727,sandbox,zucchini,True,2.953125
44728,drone,zebra,False,-2.046875
44729,zebra,drone,True,1.96875
44730,zucchini,billboard,False,-1.359375
44731,billboard,zucchini,True,3.078125
44732,pizza cutter,dumpster,False,-2.296875
44733,dumpster,pizza cutter,True,1.515625
44734,whisk,ring-tailed lemur,False,-0.796875
44735,ring-tailed lemur,whisk,True,3.1875
44736,brown lemur,crouton,True,4.0234375
44737,crouton,brown lemur,False,-0.8125
44738,satellite dish,capital building,False,-1.59375
44739,capital building,satellite dish,True,4.0390625
44740,hippopotamus,scissors,True,3.359375
44741,scissors,hippopotamus,False,-0.78125
44742,cereal flake,swordfish,False,-1.015625
44743,swordfish,cereal flake,True,4.09375
44744,oil tanker,jet ski,True,1.84375
44745,jet ski,oil tanker,False,-4.078125
44746,dune buggy,rhino,False,-1.5
44747,rhino,dune buggy,True,2.796875
44748,whale,cosmic web,False,-1.890625
44749,cosmic web,whale,True,2.984375
44750,scooter,yacht,False,-2.5625
44751,yacht,scooter,True,5.203125
44752,farm,brussel sprout,True,2.21875
44753,brussel sprout,farm,False,-2.625
44754,coconut,ping pong ball,True,6.0859375
44755,ping pong ball,coconut,False,-0.578125
44756,binder clip,cathedral,False,-2.328125
44757,cathedral,binder clip,True,3.8359375
44758,pond,chicken nugget,True,2.890625
44759,chicken nugget,pond,False,-1.25
44760,freezer,province,False,-1.9375
44761,province,freezer,True,3.7265625
44762,stapler,tractor,False,-1.34375
44763,tractor,stapler,True,5.7421875
44764,pea,woodchuck,False,-1.09375
44765,woodchuck,pea,True,3.0
44766,hangar,dishwasher,True,3.765625
44767,dishwasher,hangar,False,-1.46875
44768,observable universe,moth,True,3.3125
44769,moth,observable universe,False,-1.84375
44770,lake,playing card,True,3.4375
44771,playing card,lake,False,-1.03125
44772,jungle,rubber ducky,True,2.765625
44773,rubber ducky,jungle,False,-2.640625
44774,university,laptop,True,3.25
44775,laptop,university,False,-2.4375
44776,toad,jumbo jet,False,-3.015625
44777,jumbo jet,toad,True,1.203125
44778,football,grain of sand,True,2.609375
44779,grain of sand,football,False,-2.390625
44780,skewer,pumpkin,False,-0.78125
44781,pumpkin,skewer,True,3.578125
44782,tent,pizza cutter,True,3.71875
44783,pizza cutter,tent,False,-1.34375
44784,ice breaker,forklift,True,2.34375
44785,forklift,ice breaker,False,-1.28125
44786,crane,pressure cooker,True,4.03125
44787,pressure cooker,crane,False,-1.53125
44788,ping pong ball,cement mixer,False,-2.359375
44789,cement mixer,ping pong ball,True,2.328125
44790,factory,lake,False,-0.328125
44791,lake,factory,True,4.375
44792,banquet hall,continent,False,-2.828125
44793,continent,banquet hall,True,4.5546875
44794,toy car,doctor's office,False,-1.84375
44795,doctor's office,toy car,True,2.984375
44796,speedboat,harvester,False,-1.203125
44797,harvester,speedboat,True,3.609375
44798,caecilian,great white shark,False,-2.390625
44799,great white shark,caecilian,True,1.53125
44800,cereal flake,pig,False,-0.921875
44801,pig,cereal flake,True,3.6484375
44802,ice breaker,toy car,True,4.6484375
44803,toy car,ice breaker,False,-1.3125
44804,langur,echidna,True,4.328125
44805,echidna,langur,False,-0.28125
44806,river barge,grain of sand,True,1.53125
44807,grain of sand,river barge,False,-2.296875
44808,sandbox,galaxy,False,-0.84375
44809,galaxy,sandbox,True,4.2421875
44810,snail,island,False,-2.4375
44811,island,snail,True,1.609375
44812,blueberry,lake,False,-2.359375
44813,lake,blueberry,True,1.375
44814,fly,dune,False,-1.859375
44815,dune,fly,True,3.9765625
44816,power pole,fire station,False,-0.34375
44817,fire station,power pole,True,3.609375
44818,button,meteor,False,-0.046875
44819,meteor,button,True,4.5546875
44820,creek,province,False,-2.609375
44821,province,creek,True,4.171875
44822,cabinet,observable universe,False,-1.96875
44823,observable universe,cabinet,True,3.671875
44824,condominium,humpback whale,False,-3.375
44825,humpback whale,condominium,True,2.515625
44826,glacier,rowboat,True,5.8671875
44827,rowboat,glacier,False,-2.765625
44828,candle,temple,False,-2.40625
44829,temple,candle,True,1.921875
44830,satellite,peanut,True,2.15625
44831,peanut,satellite,False,-2.765625
44832,centipede,grain bin,False,-1.140625
44833,grain bin,centipede,True,2.484375
44834,ape,peanut,True,5.2265625
44835,peanut,ape,False,-0.84375
44836,drone,triplex,False,-1.6875
44837,triplex,drone,True,2.53125
44838,pizza slice,football stadium,False,-2.984375
44839,football stadium,pizza slice,True,1.25
44840,planet,pencil,True,6.5546875
44841,pencil,planet,False,-3.5625
44842,stick,university,False,-1.328125
44843,university,stick,True,4.359375
44844,plane,snowboard,True,1.859375
44845,snowboard,plane,False,-2.25
44846,train,satellite dish,True,3.515625
44847,satellite dish,train,False,-1.34375
44848,picnic table,inchworm,True,1.609375
44849,inchworm,picnic table,False,-2.234375
44850,microwave,shipping container,False,-2.671875
44851,shipping container,microwave,True,3.0625
44852,suburb,lemur,True,1.546875
44853,lemur,suburb,False,-2.484375
44854,bean,car,False,-2.234375
