,a,b,label,logit_diff
55384,ambulance,farm,False,-0.921875
55385,farm,ambulance,True,4.078125
55386,Apollo lunar module,marmoset,True,1.484375
55387,marmoset,Apollo lunar module,False,-2.984375
55388,giraffe,light fixture,True,4.6171875
55389,light fixture,giraffe,False,-0.53125
55390,goat,stadium,False,-1.90625
55391,stadium,goat,True,4.40625
55392,grill,dune,False,-1.328125
55393,dune,grill,True,2.625
55394,pen,continent,False,-3.046875
55395,continent,pen,True,2.25
55396,clock,ocean,False,-3.21875
55397,ocean,clock,True,4.734375
55398,fire station,lamppost,True,4.3828125
55399,lamppost,fire station,False,-1.25
55400,wombat,eraser,True,3.15625
55401,eraser,wombat,False,-0.5
55402,llama,suburb,False,-0.828125
55403,suburb,llama,True,3.609375
55404,hippo,growler,True,3.734375
55405,growler,hippo,False,-2.703125
55406,grill,bus,False,-0.109375
55407,bus,grill,True,3.5625
55408,dock,printer,True,3.484375
55409,printer,dock,False,-0.4375
55410,container ship,synagogue,True,2.21875
55411,synagogue,container ship,False,-2.015625
55412,baking dish,train station,False,-1.765625
55413,train station,baking dish,True,3.671875
55414,virus,redwood tree,False,-3.453125
55415,redwood tree,virus,True,2.796875
55416,tortilla chip,blue whale,False,-1.671875
55417,blue whale,tortilla chip,True,3.890625
55418,pineapple,lake,False,-1.125
55419,lake,pineapple,True,5.296875
55420,dust mite,blueberry,False,-3.234375
55421,blueberry,dust mite,True,4.6328125
55422,train station,napkin,True,1.578125
55423,napkin,train station,False,-2.109375
55424,smokestack,cosmic web,False,-2.375
55425,cosmic web,smokestack,True,5.5078125
55426,dumpster,capital building,False,-1.796875
55427,capital building,dumpster,True,4.2109375
55428,river,lentil,True,2.34375
55429,lentil,river,False,-3.140625
55430,drone,crosswalk,False,-2.375
55431,crosswalk,drone,True,1.25
55432,Mars rover,rice cooker,True,5.203125
55433,rice cooker,Mars rover,False,-0.484375
55434,cosmic web,mausoleum,True,5.1640625
55435,mausoleum,cosmic web,False,-1.828125
55436,cliff,soccer ball,True,3.9296875
55437,soccer ball,cliff,False,-1.375
55438,paper clip,pineapple,False,-2.15625
55439,pineapple,paper clip,True,5.75
55440,monkey,pill bug,True,1.671875
55441,pill bug,monkey,False,-4.0
55442,dust mite,snake,False,-4.15625
55443,snake,dust mite,True,4.671875
55444,photo,light bulb,True,2.96875
55445,light bulb,photo,False,-0.921875
55446,fly,giraffe,False,-3.796875
55447,giraffe,fly,True,5.2890625
55448,jumbo jet,sheep,True,2.65625
55449,sheep,jumbo jet,False,-2.28125
55450,scooter,quoll,False,-1.53125
55451,quoll,scooter,True,3.28125
55452,langur,chipmunk,True,5.15625
55453,chipmunk,langur,False,-2.15625
55454,stop sign,photo,False,-1.375
55455,photo,stop sign,True,2.375
55456,clam,tortoise,False,-2.109375
55457,tortoise,clam,True,2.6875
55458,bush,grain of sand,True,2.734375
55459,grain of sand,bush,False,-2.171875
55460,moon,marker,True,2.640625
55461,marker,moon,False,-1.46875
55462,hill,push pin,True,4.7421875
55463,push pin,hill,False,-1.0625
55464,bead,ocean liner,False,-3.171875
55465,ocean liner,bead,True,1.171875
55466,bay,starfish,True,2.328125
55467,starfish,bay,False,-1.765625
55468,stapler,slice of apple,False,-0.59375
55469,slice of apple,stapler,True,5.03125
55470,cow,pinhead,True,4.9921875
55471,pinhead,cow,False,-2.953125
55472,toy car,skis,False,-1.984375
55473,skis,toy car,True,6.0234375
55474,grain of sand,stick,False,-2.40625
55475,stick,grain of sand,True,2.265625
55476,bench,ape,False,-0.046875
55477,ape,bench,True,4.5234375
55478,skateboard,container ship,False,-1.671875
55479,container ship,skateboard,True,2.359375
55480,beach,cell phone tower,True,4.21875
55481,cell phone tower,beach,False,-2.625
55482,stand mixer,helicopter,False,-2.078125
55483,helicopter,stand mixer,True,2.890625
55484,shrimp,corn,False,-1.5
55485,corn,shrimp,True,3.640625
55486,continent,sea urchin,True,3.984375
55487,sea urchin,continent,False,-3.546875
55488,oak tree,fork,True,3.09375
55489,fork,oak tree,False,-2.703125
55490,bandicoot,indri,False,-1.78125
55491,indri,bandicoot,True,4.140625
55492,observable universe,bell pepper,True,3.265625
55493,bell pepper,observable universe,False,-1.671875
55494,university,pond,True,3.46875
55495,pond,university,False,-1.34375
55496,shrub,chimpanzee,False,-2.390625
55497,chimpanzee,shrub,True,3.578125
55498,hole punch,rhino,False,-1.59375
55499,rhino,hole punch,True,2.203125
55500,ice breaker,vole,True,3.15625
55501,vole,ice breaker,False,-1.234375
55502,killer whale,angelfish,True,2.125
55503,angelfish,killer whale,False,-2.75
55504,flying fox,guppy,True,3.109375
55505,guppy,flying fox,False,-2.75
55506,trivet,cosmic web,False,-2.0625
55507,cosmic web,trivet,True,1.96875
55508,cupcake,tree,False,-1.78125
55509,tree,cupcake,True,5.0234375
55510,school,hole punch,True,2.640625
55511,hole punch,school,False,-1.0625
55512,inchworm,moon,False,-1.375
55513,moon,inchworm,True,3.6484375
55514,scissors,cliff,False,-1.328125
55515,cliff,scissors,True,3.8046875
55516,strainer,hippopotamus,False,-1.109375
55517,hippopotamus,strainer,True,3.171875
55518,blue whale,opossum,True,4.984375
55519,opossum,blue whale,False,-4.03125
55520,abalone,binder clip,True,3.8125
55521,binder clip,abalone,False,-2.078125
55522,chopstick,satellite,False,-3.25
55523,satellite,chopstick,True,1.40625
55524,gulf,cupboard,True,4.9921875
55525,cupboard,gulf,False,-0.46875
55526,marker,planet,False,-1.484375
55527,planet,marker,True,3.34375
55528,pizza slice,chopstick,True,4.625
55529,chopstick,pizza slice,False,-1.578125
55530,rocket,raccoon,True,3.015625
55531,raccoon,rocket,False,-0.875
55532,stove,pinhead,True,3.484375
55533,pinhead,stove,False,-1.671875
55534,parking structure,floor tile,True,2.953125
55535,floor tile,parking structure,False,-2.328125
55536,chimpanzee,kitchen chair,True,3.046875
55537,kitchen chair,chimpanzee,False,-1.921875
55538,goose,spider,True,3.328125
55539,spider,goose,False,-1.0625
55540,killer whale,skink,True,1.484375
55541,skink,killer whale,False,-2.75
55542,semi truck,measuring cups,True,2.015625
55543,measuring cups,semi truck,False,-1.78125
55544,peanut,indri,False,-1.265625
55545,indri,peanut,True,4.109375
55546,dumpster,stand mixer,True,1.765625
55547,stand mixer,dumpster,False,-2.6875
55548,hangar,smokestack,True,3.984375
55549,smokestack,hangar,False,-0.109375
55550,mixing bowl,sesame seed,True,0.921875
55551,sesame seed,mixing bowl,False,-4.015625
55552,chameleon,bridge,False,-0.140625
55553,bridge,chameleon,True,4.0078125
55554,small house,dinghy,True,1.515625
55555,dinghy,small house,False,-3.75
55556,mouse,doghouse,False,-1.859375
55557,doghouse,mouse,True,3.046875
55558,housefly,basketball,False,-1.875
55559,basketball,housefly,True,4.4921875
55560,observable universe,candle,True,2.625
55561,candle,observable universe,False,-1.9375
55562,parking meter,pond,False,-1.515625
55563,pond,parking meter,True,3.140625
55564,flea,cabbage,False,-2.296875
55565,cabbage,flea,True,5.2578125
55566,soap dispenser,hemisphere,False,-1.703125
55567,hemisphere,soap dispenser,True,3.859375
55568,rocket,jumbo jet,True,5.1953125
55569,jumbo jet,rocket,False,-0.375
55570,marmot,toy car,True,4.1484375
55571,toy car,marmot,False,-1.234375
55572,supercluster,picnic table,True,2.6875
55573,picnic table,supercluster,False,-1.65625
55574,coati,prairie dog,True,2.703125
55575,prairie dog,coati,False,-0.984375
55576,store,roasting pan,True,3.484375
55577,roasting pan,store,False,-0.421875
55578,monument,bar stool,True,4.5546875
55579,bar stool,monument,False,-1.328125
55580,rocket,ATV,True,4.1796875
55581,ATV,rocket,False,-1.15625
55582,inchworm,fig,False,-0.828125
55583,fig,inchworm,True,4.453125
55584,dust mite,printer,False,-2.4375
55585,printer,dust mite,True,3.578125
55586,kangaroo,potato chip,True,2.578125
55587,potato chip,kangaroo,False,-2.703125
55588,windsurfer,capital building,False,-2.046875
55589,capital building,windsurfer,True,2.921875
55590,lake,storefront,True,3.375
55591,storefront,lake,False,-1.234375
55592,football stadium,brown lemur,True,1.09375
55593,brown lemur,football stadium,False,-3.734375
55594,flea,helicopter,False,-2.640625
55595,helicopter,flea,True,5.21875
55596,ocean,bandage,True,2.890625
55597,bandage,ocean,False,-3.734375
55598,goat,galaxy,False,-2.5
55599,galaxy,goat,True,4.3515625
55600,fern,walnut,False,-1.96875
55601,walnut,fern,True,2.578125
55602,millipede,glacier,False,-3.546875
55603,glacier,millipede,True,4.5078125
55604,cosmic web,fire station,True,3.6875
55605,fire station,cosmic web,False,-2.109375
55606,laptop,almond,False,-2.140625
55607,almond,laptop,True,2.140625
55608,egg yolk,shovel,False,-1.515625
55609,shovel,egg yolk,True,2.1875
55610,toy car,apartment building,False,-3.671875
55611,apartment building,toy car,True,4.8984375
55612,pen,gorilla,False,-2.0625
55613,gorilla,pen,True,2.796875
55614,jungle,bacteria,True,0.6875
55615,bacteria,jungle,False,-4.109375
55616,measuring spoon,cabinet,False,-1.765625
55617,cabinet,measuring spoon,True,2.28125
55618,kangaroo,bean,True,1.640625
55619,bean,kangaroo,False,-2.25
55620,clock,chopstick,True,4.8515625
55621,chopstick,clock,False,-0.546875
55622,monument,kayak,True,2.453125
55623,kayak,monument,False,-2.546875
55624,pressure cooker,paper clip,True,3.609375
55625,paper clip,pressure cooker,False,-0.25
55626,town,peanut,True,4.6171875
55627,peanut,town,False,-1.796875
55628,continent,crayon,True,3.7421875
55629,crayon,continent,False,-2.703125
55630,football stadium,synagogue,True,2.5
55631,synagogue,football stadium,False,-2.40625
55632,neighborhood,muskrat,True,0.5625
55633,muskrat,neighborhood,False,-3.109375
55634,corkscrew,bicycle,False,-1.75
55635,bicycle,corkscrew,True,2.5
55636,squirrel,kangaroo,False,-2.84375
55637,kangaroo,squirrel,True,5.4453125
55638,state building,sushi roll,True,2.171875
55639,sushi roll,state building,False,-1.828125
55640,corn,fern,True,3.328125
55641,fern,corn,False,-0.5
55642,forest,tent,True,4.9921875
55643,tent,forest,False,-3.109375
55644,dump truck,chicken nugget,True,3.1875
55645,chicken nugget,dump truck,False,-1.109375
55646,monkey,peanut,True,3.640625
55647,peanut,monkey,False,-2.96875
55648,soap dispenser,theater,False,-2.625
55649,theater,soap dispenser,True,3.0
55650,fridge,hemisphere,False,-1.296875
55651,hemisphere,fridge,True,4.59375
55652,sheep,neon tetra,True,0.84375
55653,neon tetra,sheep,False,-3.921875
55654,capybara,mushroom,True,3.078125
55655,mushroom,capybara,False,-1.875
55656,coin,state,False,-0.953125
55657,state,coin,True,4.7578125
55658,palace,kitchen chair,True,3.34375
55659,kitchen chair,palace,False,-2.328125
55660,garden hose,football stadium,False,-2.796875
55661,football stadium,garden hose,True,3.921875
55662,aircraft carrier,pig,True,2.359375
55663,pig,aircraft carrier,False,-1.5625
55664,roller skates,kitchen utensil holder,True,1.921875
55665,kitchen utensil holder,roller skates,False,-1.890625
55666,brick,tractor,False,-0.171875
55667,tractor,brick,True,4.84375
55668,spoon,multicellular organism,False,-1.78125
55669,multicellular organism,spoon,True,5.109375
55670,crouton,planet,False,-3.859375
55671,planet,crouton,True,4.6640625
55672,cosmic web,cafe,True,3.875
55673,cafe,cosmic web,False,-2.25
55674,laptop,walnut,False,-1.453125
55675,walnut,laptop,True,3.09375
55676,shed,bulldozer,False,-0.25
55677,bulldozer,shed,True,4.203125
55678,griddle,pill bug,True,2.59375
55679,pill bug,griddle,False,-1.78125
55680,satellite,supercluster,False,-2.265625
55681,supercluster,satellite,True,2.375
55682,forest,deer,True,1.828125
55683,deer,forest,False,-2.984375
55684,planet,bead,True,4.9296875
55685,bead,planet,False,-2.96875
55686,pencil,plane,False,-1.578125
55687,plane,pencil,True,5.9453125
55688,seahorse,coconut,False,-0.8125
55689,coconut,seahorse,True,3.828125
55690,jungle,grain bin,True,4.5703125
55691,grain bin,jungle,False,-1.203125
55692,abalone,ping pong ball,True,5.1015625
55693,ping pong ball,abalone,False,-1.46875
55694,millipede,chicken,False,-3.9375
55695,chicken,millipede,True,4.828125
55696,gorilla,kinkajou,True,4.15625
55697,kinkajou,gorilla,False,-2.328125
55698,dust mite,ravioli,False,-2.59375
55699,ravioli,dust mite,True,3.28125
55700,country,fridge,True,4.4765625
55701,fridge,country,False,-3.328125
55702,sesame seed,human head,False,-2.6875
55703,human head,sesame seed,True,1.96875
55704,humans,sea anemone,True,1.96875
55705,sea anemone,humans,False,-1.96875
55706,bar stool,universe,False,-2.46875
55707,universe,bar stool,True,3.84375
55708,potato,moon,False,-2.5625
55709,moon,potato,True,3.890625
55710,stream,corkscrew,True,2.875
55711,corkscrew,stream,False,-1.390625
55712,binder clip,tractor,False,-2.125
55713,tractor,binder clip,True,3.375
55714,tree,blueberry,True,1.1875
55715,blueberry,tree,False,-3.296875
55716,mausoleum,ocean,False,-3.53125
55717,ocean,mausoleum,True,6.0859375
55718,jet ski,football stadium,False,-4.203125
55719,football stadium,jet ski,True,0.171875
55720,tarsier,capital building,False,-3.328125
55721,capital building,tarsier,True,1.0625
55722,starfish,fly,True,2.328125
55723,fly,starfish,False,-2.1875
55724,parade float,ping pong ball,True,4.21875
55725,ping pong ball,parade float,False,-1.125
55726,slide,kitchen utensil holder,True,3.390625
55727,kitchen utensil holder,slide,False,-2.015625
55728,food processor,moose,False,-1.765625
55729,moose,food processor,True,2.125
55730,wombat,dust mite,True,3.65625
55731,dust mite,wombat,False,-3.859375
55732,candle,beach ball,False,-0.78125
55733,beach ball,candle,True,5.0078125
55734,neon tetra,pineapple,False,-3.5625
55735,pineapple,neon tetra,True,0.71875
55736,university,chopstick,True,3.03125
55737,chopstick,university,False,-2.40625
55738,coati,slug,True,3.375
55739,slug,coati,False,-1.125
55740,volcano,fortress,True,4.890625
55741,fortress,volcano,False,-1.40625
55742,fern,flower,False,-1.96875
55743,flower,fern,True,3.0
55744,aircraft carrier,sea,False,-2.28125
55745,sea,aircraft carrier,True,4.234375
55746,alligator,loris,True,1.59375
55747,loris,alligator,False,-3.140625
55748,grain of rice,corn,False,-0.703125
55749,corn,grain of rice,True,4.1875
55750,flash drive,fire hydrant,False,-2.015625
55751,fire hydrant,flash drive,True,1.671875
55752,tractor,umbrella,True,4.9609375
55753,umbrella,tractor,False,-0.09375
55754,galaxy,bridge,True,4.3984375
55755,bridge,galaxy,False,-0.609375
55756,shark,gecko,True,2.40625
55757,gecko,shark,False,-3.328125
55758,guinea pig,dolphin,False,-3.90625
55759,dolphin,guinea pig,True,4.578125
55760,cereal flake,bush,False,-0.8125
55761,bush,cereal flake,True,3.71875
55762,house,ladybug,True,1.140625
55763,ladybug,house,False,-2.984375
55764,duck,beetle,True,4.21875
55765,beetle,duck,False,-2.515625
55766,sailboat,chicken,True,2.484375
55767,chicken,sailboat,False,-1.4375
55768,chopstick,meteor,False,-1.609375
55769,meteor,chopstick,True,4.1171875
55770,blade of grass,tortoise,False,-2.5625
55771,tortoise,blade of grass,True,3.03125
55772,county,toad,True,2.484375
55773,toad,county,False,-1.96875
55774,angelfish,moose,False,-2.84375
55775,moose,angelfish,True,1.484375
55776,toad,fish larva,True,2.375
55777,fish larva,toad,False,-1.75
55778,sidewalk,chameleon,True,0.984375
55779,chameleon,sidewalk,False,-3.03125
55780,squirrel,marmot,False,-0.0625
55781,marmot,squirrel,True,4.875
55782,residential building,cupcake,True,3.359375
55783,cupcake,residential building,False,-3.171875
55784,banquet hall,redwood tree,False,-1.875
55785,redwood tree,banquet hall,True,2.84375
55786,picnic table,camper,False,-1.078125
55787,camper,picnic table,True,3.765625
55788,town,skateboard,True,1.171875
55789,skateboard,town,False,-2.453125
55790,ATV,ocean liner,False,-3.671875
55791,ocean liner,ATV,True,1.140625
55792,starfish,oak tree,False,-3.09375
55793,oak tree,starfish,True,2.0625
55794,caterpillar,moon,False,-3.3125
55795,moon,caterpillar,True,4.4296875
55796,bush,pressure cooker,True,4.8359375
55797,pressure cooker,bush,False,-1.171875
55798,rubber ducky,state building,False,-1.328125
55799,state building,rubber ducky,True,3.984375
55800,bridge,squirrel,True,4.625
55801,squirrel,bridge,False,-1.328125
55802,freezer,van,False,-0.59375
55803,van,freezer,True,3.265625
55804,microscope,boulder,False,-3.71875
55805,boulder,microscope,True,3.0
55806,knife,restaurant,False,-2.765625
55807,restaurant,knife,True,1.484375
55808,golf cart,grain bin,False,-1.171875
55809,grain bin,golf cart,True,2.6875
55810,fern,car,False,-3.171875
55811,car,fern,True,3.015625
55812,sloth,humpback whale,False,-3.109375
55813,humpback whale,sloth,True,3.46875
55814,dune,soccer ball,True,4.9453125
55815,soccer ball,dune,False,-1.4375
55816,pig,glacier,False,-0.75
55817,glacier,pig,True,4.6015625
55818,mailbox,hippo,False,-1.53125
55819,hippo,mailbox,True,3.9375
55820,pat of butter,oak tree,False,-2.4375
55821,oak tree,pat of butter,True,3.921875
55822,cat,rubber band,True,2.15625
55823,rubber band,cat,False,-1.765625
55824,loris,weasel,True,2.90625
55825,weasel,loris,False,-1.6875
55826,moon,small house,True,4.8671875
55827,small house,moon,False,-2.21875
55828,tundra,chicken nugget,True,3.640625
55829,chicken nugget,tundra,False,-1.859375
55830,theater,fly,True,2.28125
55831,fly,theater,False,-2.625
55832,semi trailer,spider,True,1.09375
55833,spider,semi trailer,False,-4.296875
55834,pea,forest,False,-3.328125
55835,forest,pea,True,3.8828125
55836,capital building,shrub,True,5.125
55837,shrub,capital building,False,-1.671875
55838,roasting pan,crocodile,False,-1.03125
55839,crocodile,roasting pan,True,3.546875
55840,almond,caterpillar,True,3.71875
55841,caterpillar,almond,False,-0.53125
55842,kayak,country,False,-3.09375
55843,country,kayak,True,1.359375
55844,wall tile,meteor,False,-0.21875
55845,meteor,wall tile,True,4.234375
55846,submarine,booster rocket,False,-1.453125
55847,booster rocket,submarine,True,3.234375
55848,saucepan,hippopotamus,False,-1.328125
55849,hippopotamus,saucepan,True,4.96875
55850,pumpkin,egg yolk,True,3.796875
55851,egg yolk,pumpkin,False,-0.75
55852,ocean,courthouse,True,5.8671875
55853,courthouse,ocean,False,-4.328125
55854,vase,slug,True,2.609375
55855,slug,vase,False,-1.15625
55856,country,flower,True,1.40625
55857,flower,country,False,-2.640625
55858,tree,pen,True,4.96875
55859,pen,tree,False,-3.078125
55860,jellyfish,oak tree,False,-2.609375
55861,oak tree,jellyfish,True,3.359375
55862,human head,continent,False,-2.390625
55863,continent,human head,True,2.46875
55864,alligator,chameleon,True,4.0
55865,chameleon,alligator,False,-3.765625
55866,pea pod,suburb,False,-2.1875
55867,suburb,pea pod,True,1.515625
55868,ambulance,birdhouse,True,4.125
55869,birdhouse,ambulance,False,-1.0
55870,measuring spoons,basketball,False,-2.6875
55871,basketball,measuring spoons,True,2.34375
55872,needle,ambulance,False,-2.921875
55873,ambulance,needle,True,2.59375
55874,brussel sprout,sand dollar,False,-1.484375
55875,sand dollar,brussel sprout,True,2.796875
55876,rowboat,clock,False,-0.75
55877,clock,rowboat,True,4.265625
55878,banquet hall,river,False,-2.015625
55879,river,banquet hall,True,4.4453125
55880,muskrat,cliff,False,-2.65625
55881,cliff,muskrat,True,1.421875
55882,library,squirrel,True,1.921875
55883,squirrel,library,False,-2.09375
55884,giant squid,seahorse,True,5.046875
55885,seahorse,giant squid,False,-2.0625
55886,pasture,fridge,True,3.984375
55887,fridge,pasture,False,-0.953125
55888,aircraft carrier,billboard,True,1.265625
55889,billboard,aircraft carrier,False,-2.640625
55890,dwarf planet,dog,False,-2.890625
55891,dog,dwarf planet,True,1.6875
55892,pinhead,spoon,False,-1.03125
55893,spoon,pinhead,True,3.0
55894,rocket,ocean,False,-2.109375
55895,ocean,rocket,True,4.4140625
55896,cheese grater,factory,False,-2.234375
55897,factory,cheese grater,True,2.25
55898,space station,rhinoceros,True,2.984375
55899,rhinoceros,space station,False,-1.03125
55900,titi,paper clip,True,4.234375
55901,paper clip,titi,False,-0.3125
55902,cake pan,grapes,False,-1.59375
55903,grapes,cake pan,True,2.765625
55904,fern,store,False,-2.203125
55905,store,fern,True,2.46875
55906,swordfish,corkscrew,True,2.296875
55907,corkscrew,swordfish,False,-1.5625
55908,catfish,sea,False,-2.453125
55909,sea,catfish,True,4.3828125
55910,observable universe,trash can,True,3.109375
55911,trash can,observable universe,False,-2.171875
55912,metropolis,tuk tuk,True,4.078125
55913,tuk tuk,metropolis,False,-3.28125
55914,apartment building,tugboat,True,3.125
55915,tugboat,apartment building,False,-1.390625
55916,elephant,kayak,True,4.59375
55917,kayak,elephant,False,-3.65625
55918,limpet,giant squid,False,-3.140625
55919,giant squid,limpet,True,2.40625
55920,stapler,boulder,False,-0.265625
55921,boulder,stapler,True,5.8046875
55922,crouton,cauliflower,False,-1.53125
55923,cauliflower,crouton,True,4.5078125
55924,pressure cooker,church,False,-1.625
55925,church,pressure cooker,True,2.21875
55926,turkey,muffin tin,True,3.71875
55927,muffin tin,turkey,False,-1.296875
55928,blender,palace,False,-1.6875
55929,palace,blender,True,3.65625
55930,sea,warehouse,True,5.2265625
55931,warehouse,sea,False,-2.15625
55932,casserole dish,ant,True,2.546875
55933,ant,casserole dish,False,-2.78125
55934,paper clip,wolverine,False,-1.765625
55935,wolverine,paper clip,True,3.59375
55936,aye-aye,smokestack,True,3.109375
55937,smokestack,aye-aye,False,-0.9375
55938,wombat,baboon,False,-1.046875
55939,baboon,wombat,True,3.84375
55940,snake,blade of grass,True,3.25
55941,blade of grass,snake,False,-0.546875
55942,truck,bamboo lemur,True,1.765625
55943,bamboo lemur,truck,False,-1.859375
55944,kinkajou,crocodile,False,-2.171875
55945,crocodile,kinkajou,True,3.421875
55946,shed,rice cooker,True,4.8359375
55947,rice cooker,shed,False,-1.25
55948,French fry,power pole,False,-2.203125
55949,power pole,French fry,True,3.5
55950,brussel sprout,sea urchin,False,-1.125
55951,sea urchin,brussel sprout,True,2.640625
55952,container ship,starfish,True,1.015625
55953,starfish,container ship,False,-2.828125
55954,chameleon,theater,False,-2.84375
55955,theater,chameleon,True,0.828125
55956,lake,ambulance,True,2.25
55957,ambulance,lake,False,-1.921875
55958,fig,sheep,True,3.9765625
55959,sheep,fig,False,-0.53125
55960,limpet,hippopotamus,False,-4.0625
55961,hippopotamus,limpet,True,3.21875
55962,stable,paper weight,True,3.96875
55963,paper weight,stable,False,-1.078125
55964,spoon,church,False,-1.53125
55965,church,spoon,True,4.171875
55966,forest,peanut,True,4.375
55967,peanut,forest,False,-3.09375
55968,shrew,forest,False,-2.328125
55969,forest,shrew,True,2.140625
55970,cereal flake,volcano,False,-1.65625
55971,volcano,cereal flake,True,1.953125
55972,pie dish,booster rocket,False,-0.078125
55973,booster rocket,pie dish,True,3.71875
55974,paddock,pencil,True,5.3125
55975,pencil,paddock,False,-0.8125
55976,car,corkscrew,True,4.1953125
55977,corkscrew,car,False,-2.390625
55978,weasel,armadillo,False,-1.359375
55979,armadillo,weasel,True,3.78125
55980,soap dispenser,bonobo,False,-1.546875
55981,bonobo,soap dispenser,True,3.0
55982,dust mite,armadillo,False,-4.125
55983,armadillo,dust mite,True,2.96875
55984,millipede,berg,False,-1.328125
55985,berg,millipede,True,3.609375
55986,hare,sea snail,True,2.0625
55987,sea snail,hare,False,-3.0
55988,stock pot,whale,False,-0.953125
55989,whale,stock pot,True,2.65625
55990,baby carrot,log,False,-0.796875
55991,log,baby carrot,True,3.28125
55992,magazine,observable universe,False,-1.875
55993,observable universe,magazine,True,4.1484375
55994,goat,eraser,True,2.609375
55995,eraser,goat,False,-1.09375
55996,guinea pig,duplex,False,-3.015625
55997,duplex,guinea pig,True,0.671875
55998,worm,fruit bat,False,-3.0
55999,fruit bat,worm,True,3.078125
56000,van,dinghy,True,1.421875
56001,dinghy,van,False,-3.71875
56002,roller skates,elephant shrew,True,1.34375
56003,elephant shrew,roller skates,False,-2.265625
56004,lake,ant,True,3.671875
56005,ant,lake,False,-4.09375
56006,laptop,Hubble space telescope,False,-1.625
56007,Hubble space telescope,laptop,True,3.515625
56008,helicopter,jungle,False,-2.25
56009,jungle,helicopter,True,1.421875
56010,cupboard,palace,False,-1.5
56011,palace,cupboard,True,5.59375
56012,universe,clock,True,2.828125
56013,clock,universe,False,-2.765625
56014,pinhead,scallop,False,-0.390625
56015,scallop,pinhead,True,3.59375
56016,tulip,railroad,False,-0.796875
56017,railroad,tulip,True,4.171875
56018,pizza slice,millipede,True,3.5
56019,millipede,pizza slice,False,-1.109375
56020,power pole,hemisphere,False,-1.484375
56021,hemisphere,power pole,True,2.265625
56022,kitchen island,city hall,False,-2.1875
56023,city hall,kitchen island,True,2.765625
56024,toy car,highway,False,-3.453125
56025,highway,toy car,True,5.125
56026,space shuttle,salamander,True,3.125
56027,salamander,space shuttle,False,-2.15625
56028,deer,phone,True,2.765625
56029,phone,deer,False,-1.28125
56030,forest,truck,True,5.0625
56031,truck,forest,False,-2.96875
56032,rocket,shipping container,True,2.265625
56033,shipping container,rocket,False,-1.4375
56034,hot pad,observable universe,False,-1.8125
56035,observable universe,hot pad,True,1.921875
56036,butterfly,rhinoceros,False,-3.90625
56037,rhinoceros,butterfly,True,5.25
56038,space station,dune buggy,True,2.3125
56039,dune buggy,space station,False,-2.34375
56040,meteor,guppy,True,2.90625
56041,guppy,meteor,False,-1.5625
56042,highway,tuk tuk,True,3.46875
56043,tuk tuk,highway,False,-3.125
56044,continent,crutches,True,1.34375
56045,crutches,continent,False,-2.703125
56046,cake pan,runway,False,-1.90625
56047,runway,cake pan,True,2.640625
56048,planet,nautilus,True,4.0
56049,nautilus,planet,False,-3.890625
56050,platypus,city hall,False,-2.296875
56051,city hall,platypus,True,2.375
56052,semi trailer,dust mite,True,2.421875
56053,dust mite,semi trailer,False,-4.875
56054,shipping container,plane,False,-2.171875
56055,plane,shipping container,True,1.5625
56056,volcano,chameleon,True,4.765625
56057,chameleon,volcano,False,-2.8125
56058,rhinoceros,napkin,True,2.796875
56059,napkin,rhinoceros,False,-1.859375
56060,peanut,jumbo jet,False,-2.5
56061,jumbo jet,peanut,True,3.0
56062,van,scissors,True,3.140625
56063,scissors,van,False,-1.65625
56064,wheelbarrow,dune,False,-1.765625
56065,dune,wheelbarrow,True,4.7578125
56066,ape,flower,True,3.328125
56067,flower,ape,False,-0.484375
56068,tree,pat of butter,True,4.75
56069,pat of butter,tree,False,-2.03125
56070,shed,hemisphere,False,-1.453125
56071,hemisphere,shed,True,3.78125
56072,pressure cooker,gulf,False,-1.734375
56073,gulf,pressure cooker,True,3.25
56074,surge protector,truck,False,-2.75
56075,truck,surge protector,True,1.734375
56076,cupboard,building,False,-3.53125
56077,building,cupboard,True,5.5625
56078,goat,platypus,True,3.015625
56079,platypus,goat,False,-1.4375
56080,multicellular organism,corn,True,2.890625
56081,corn,multicellular organism,False,-1.328125
56082,ape,pygmy mouse lemur,True,3.984375
56083,pygmy mouse lemur,ape,False,-3.53125
56084,sunflower,grain of sand,True,1.5
56085,grain of sand,sunflower,False,-3.375
56086,shipping container,dust mite,True,3.328125
56087,dust mite,shipping container,False,-4.515625
56088,avocado,wire whisk,True,3.5625
56089,wire whisk,avocado,False,-1.296875
56090,humpback whale,tugboat,True,6.046875
56091,tugboat,humpback whale,False,-2.28125
56092,dump truck,supercluster,False,-1.625
56093,supercluster,dump truck,True,4.5546875
56094,aircraft carrier,binder clip,True,2.109375
56095,binder clip,aircraft carrier,False,-3.203125
56096,capital building,stand mixer,True,4.359375
56097,stand mixer,capital building,False,-2.765625
56098,meteor,aircraft carrier,True,2.234375
56099,aircraft carrier,meteor,False,-1.9375
56100,country,submarine,True,2.578125
56101,submarine,country,False,-1.890625
56102,soap dispenser,windsurfer,False,-0.15625
56103,windsurfer,soap dispenser,True,3.546875
56104,pineapple,toy car,True,5.953125
56105,toy car,pineapple,False,-0.046875
56106,duplex,dune,False,-0.84375
56107,dune,duplex,True,3.28125
